"x","y","majority","super_majority","absolute_majority","quorum"
"oxyS","pfkB",1,1,0,1
"oxyS","rplT",1,0,0,0
"oxyS","pps",1,0,0,0
"oxyS","ydiR",1,1,0,1
"oxyS","ydiF",1,1,0,1
"oxyS","aroD",1,1,0,1
"oxyS","ydiB",1,1,0,1
"oxyS","rprA",1,1,0,1
"oxyS","rydB",1,1,0,1
"oxyS","ydhY",1,1,0,1
"oxyS","rnt",1,0,0,0
"oxyS","sodC",1,1,0,1
"oxyS","rstB",1,1,0,1
"oxyS","mdtJ",1,1,0,1
"oxyS","ydgU",1,1,0,1
"oxyS","ynfD",1,1,0,1
"oxyS","ynfC",1,1,0,1
"oxyS","ydeQ",1,1,0,1
"oxyS","pqqL",1,1,0,1
"oxyS","yddJ",1,0,0,0
"oxyS","tehA",1,1,0,1
"oxyS","ydcK",1,0,0,0
"oxyS","ydcJ",1,0,0,0
"oxyS","paaI",1,1,0,1
"oxyS","paaB",1,0,0,0
"yijO","sbcD",1,1,0,1
"yijO","yidZ",1,0,0,0
"yijO","gyrB",1,1,0,1
"yijO","dgoK",1,1,0,1
"yijO","tisA",1,1,0,1
"yijO","caiC",1,1,0,1
"yijO","yibL",1,1,0,1
"yijO","dppC",1,0,0,0
"yijO","dppD",1,0,0,0
"yijO","yhhK",1,0,0,0
"yijO","yhhY",1,1,0,1
"yijO","ppiA",1,1,0,1
"yijO","gspD",1,0,0,0
"yijO","gspA",1,0,0,0
"yijO","rpmD",1,1,0,1
"yijO","rng",1,0,0,0
"yijO","aaeB",1,1,1,1
"yijO","sspB",1,1,0,1
"yijO","ykgD",1,0,0,0
"yijO","rihC",1,1,0,1
"yijO","yggR",1,0,0,0
"yijO","yqgE",1,1,0,1
"yijO","gshB",1,1,0,1
"yijO","matA",1,1,0,1
"yijO","rsmE",1,1,0,1
"yijO","gcvP",1,1,0,1
"yijO","gudD",1,1,1,1
"yijO","barA",1,1,1,1
"yijO","ypjI",1,0,0,0
"yijO","yfiR",1,0,0,0
"yijO","hyfE",1,1,0,1
"yijO","yafY",1,1,0,1
"yijO","ypfH",1,0,0,0
"yijO","eutP",1,1,0,1
"yijO","eutJ",1,0,0,0
"yijO","yffQ",1,1,0,1
"yijO","yfcU",1,1,0,1
"yijO","nuoC",1,0,0,0
"yijO","nuoE",1,0,0,0
"yijO","yfaT",1,0,0,0
"yijO","proL",1,0,0,0
"yijO","yejL",1,0,0,0
"yijO","rtn",1,1,0,1
"yijO","spr",1,1,0,1
"yijO","osmF",1,0,0,0
"yijO","yehT",1,1,0,1
"yijO","alkA",1,1,0,1
"yijO","znuA",1,1,0,1
"yijO","sodC",1,1,0,1
"yijO","intQ",1,1,0,1
"yijO","yncN",1,1,0,1
"yijO","paaG",1,1,0,1
"yijO","dksA",1,0,0,0
"metJ","phoB",1,0,0,0
"metJ","cdh",1,1,0,1
"metJ","sbp",1,1,0,1
"metJ","sbcC",1,1,0,1
"metJ","cpxR",1,1,0,1
"metJ","cpxA",1,1,0,1
"metJ","yiiM",1,1,0,1
"metJ","sodA",1,1,1,1
"metJ","yihU",1,1,0,1
"metJ","yihT",1,1,0,1
"metJ","yihQ",1,1,0,1
"metJ","yihP",1,1,0,1
"metJ","glnA",1,1,0,1
"metJ","glnL",1,1,0,1
"metJ","glnG",1,1,0,1
"metJ","fadB",1,1,0,1
"metJ","yaiA",1,1,0,1
"metJ","fre",1,0,0,0
"metJ","tatC",1,1,0,1
"metJ","yigP",1,1,0,1
"metJ","aslA",1,1,0,1
"metJ","aslB",1,1,1,1
"metJ","proM",1,1,0,1
"metJ","hisR",1,0,0,0
"metJ","wzyE",1,1,0,1
"metJ","wzxE",1,1,0,1
"metJ","rffA",1,0,0,0
"metJ","rffH",1,0,0,0
"metJ","ilvE",1,0,0,0
"metJ","ilvM",1,1,0,1
"metJ","ilvG",1,1,0,1
"metJ","ddlA",1,1,0,1
"metJ","rrsC",1,1,1,1
"metJ","hsrA",1,1,0,1
"metJ","rbsR",1,0,0,0
"metJ","rbsC",1,1,0,1
"metJ","yidX",1,1,0,1
"metJ","ilvB",1,1,0,1
"metJ","dinD",1,0,0,0
"metJ","rfaD",1,1,0,1
"metJ","yiaL",1,1,0,1
"metJ","frmR",1,0,0,0
"metJ","yhjR",1,1,0,1
"metJ","bcsC",1,1,0,1
"metJ","mhpF",1,0,0,0
"metJ","mhpD",1,1,0,1
"metJ","gntK",1,1,0,1
"metJ","gntU",1,1,0,1
"metJ","yrfF",1,1,0,1
"metJ","mrcA",1,0,0,0
"metJ","php",1,1,0,1
"metJ","yhfU",1,0,0,0
"metJ","yhfT",1,1,0,1
"metJ","yhfS",1,1,0,1
"metJ","mreB",1,1,0,1
"metJ","yrbC",1,1,0,1
"metJ","yraQ",1,1,0,1
"metJ","yggX",1,0,0,0
"metJ","mutY",1,1,0,1
"metJ","focB",1,1,0,1
"metJ","dsdC",1,1,0,1
"metJ","pawZ",1,1,0,1
"metJ","dedA",1,1,0,1
"metJ","glpQ",1,1,0,1
"metJ","rtn",1,0,0,0
"metJ","setB",1,1,0,1
"metJ","yeiI",1,0,0,0
"metJ","yehL",1,1,0,1
"metJ","gatC",1,0,0,0
"metJ","alkA",1,0,0,0
"metJ","wza",1,0,0,0
"metJ","gloB",1,1,0,1
"metJ","wzb",1,0,0,0
"metJ","sbmC",1,1,0,1
"metJ","shiA",1,1,0,1
"metJ","yaeB",1,1,0,1
"metJ","aspS",1,1,0,1
"metJ","yobB",1,0,0,0
"metJ","yaeP",1,1,0,1
"metJ","mgrB",1,0,0,0
"metJ","rrmA",1,0,0,0
"metJ","yebN",1,1,0,1
"metJ","ydjN",1,0,0,0
"metJ","rplT",1,0,0,0
"metJ","rstB",1,1,0,1
"metJ","ynfC",1,0,0,0
"metJ","tehA",1,0,0,0
"metJ","paaI",1,0,0,0
"phoB","priA",1,1,1,1
"phoB","ftsN",1,1,1,1
"phoB","yiiQ",1,1,0,1
"phoB","cdh",1,1,0,1
"phoB","sbp",1,0,0,0
"phoB","cpxR",1,1,0,1
"phoB","cpxA",1,1,0,1
"phoB","mak",1,1,0,1
"phoB","rdgC",1,0,0,0
"phoB","glnL",1,1,1,1
"phoB","glnG",1,1,0,1
"phoB","aroM",1,1,0,1
"phoB","ubiD",1,1,0,1
"phoB","ysgA",1,0,0,0
"phoB","yigM",1,1,0,1
"phoB","argX",1,0,0,0
"phoB","psiF",1,1,0,1
"phoB","trxA",1,0,0,0
"phoB","yifN",1,0,0,0
"phoB","ilvE",1,1,0,1
"phoB","ilvM",1,1,0,1
"phoB","ilvG",1,1,0,1
"phoB","yifB",1,1,0,1
"phoB","yifE",1,1,0,1
"phoB","rrsC",1,1,0,1
"phoB","hsrA",1,1,0,1
"phoB","rbsR",1,1,0,1
"phoB","rbsK",1,1,0,1
"phoB","rbsB",1,1,0,1
"phoB","yidB",1,1,0,1
"phoB","cbrA",1,1,0,1
"phoB","rfaD",1,0,0,0
"phoB","yiaL",1,1,0,1
"phoB","bax",1,0,0,0
"phoB","xylR",1,1,0,1
"phoB","xylB",1,1,0,1
"phoB","dctA",1,0,0,0
"phoB","kdgK",1,1,0,1
"phoB","acpT",1,1,0,1
"phoB","yhhT",1,1,0,1
"phoB","yhhS",1,1,0,1
"phoB","yrhD",1,1,0,1
"phoB","gntR",1,1,0,1
"phoB","malT",1,1,0,1
"phoB","gntT",1,1,0,1
"phoB","feoB",1,0,0,0
"phoB","greB",1,0,0,0
"phoB","prpC",1,0,0,0
"phoB","yhdY",1,0,0,0
"phoB","yhdU",1,1,0,1
"phoB","yhdP",1,1,0,1
"phoB","yhbY",1,1,1,1
"phoB","nlpI",1,1,0,1
"phoB","yhbW",1,1,0,1
"phoB","yhbV",1,0,0,0
"phoB","yhbO",1,0,0,0
"phoB","diaA",1,1,0,1
"phoB","ykgE",1,1,0,1
"phoB","ygjJ",1,1,0,1
"phoB","mqsR",1,1,0,1
"phoB","hybF",1,0,0,0
"phoB","hybG",1,1,0,1
"phoB","gsp",1,1,0,1
"phoB","pitB",1,1,0,1
"phoB","yghT",1,1,1,1
"phoB","yghS",1,1,0,1
"phoB","yghR",1,1,0,1
"phoB","yqgA",1,1,0,1
"phoB","scpA",1,1,0,1
"phoB","ygeO",1,0,0,0
"phoB","ygcH",1,0,0,0
"phoB","aegA",1,1,0,1
"phoB","ypfG",1,1,0,1
"phoB","ykfF",1,1,0,1
"phoB","pawZ",1,1,0,1
"phoB","torI",1,0,0,0
"phoB","lpcA",1,1,0,1
"phoB","mglA",1,0,0,0
"phoB","gatC",1,1,0,1
"phoB","yegR",1,1,0,1
"phoB","yeeH",1,0,0,0
"phoB","yeeJ",1,0,0,0
"phoB","fliL",1,1,0,1
"phoB","cmoB",1,1,0,1
"phoB","edd",1,0,0,0
"phoB","ynjA",1,0,0,0
"phoB","pfkB",1,1,0,1
"phoB","rprA",1,1,0,1
"phoB","rydB",1,1,0,1
"phoB","rnt",1,1,0,1
"phoB","rsxA",1,1,0,1
"phoB","rstB",1,0,0,0
"phoB","mokC",1,0,0,0
"phoB","ydfU",1,1,0,1
"phoB","tehA",1,0,0,0
"phoB","ydcJ",1,1,0,1
"cytR","cdh",1,1,0,1
"cytR","sbp",1,0,0,0
"cytR","yihS",1,1,0,1
"cytR","argX",1,0,0,0
"cytR","rhlB",1,1,0,1
"cytR","rep",1,1,0,1
"cytR","ppiC",1,1,0,1
"cytR","ilvY",1,1,0,1
"cytR","iraP",1,1,0,1
"cytR","ilvM",1,1,0,1
"cytR","hsrA",1,1,0,1
"cytR","rbsR",1,0,0,0
"cytR","mnmE",1,1,0,1
"cytR","yaiT",1,0,0,0
"cytR","sgbE",1,1,0,1
"cytR","yiaL",1,1,0,1
"cytR","feoB",1,0,0,0
"cytR","yrfG",1,1,0,1
"cytR","yhfU",1,1,0,1
"cytR","rpmD",1,1,0,1
"cytR","rpmJ",1,1,0,1
"cytR","yhcN",1,1,0,1
"cytR","degS",1,1,0,1
"cytR","yahD",1,1,0,1
"cytR","lptA",1,1,0,1
"cytR","carA",1,0,0,0
"cytR","yraP",1,0,0,0
"cytR","diaA",1,1,0,1
"cytR","yraM",1,1,0,1
"cytR","psrN",1,1,0,1
"cytR","ygjR",1,0,0,0
"cytR","qseB",1,1,0,1
"cytR","ygiW",1,1,0,1
"cytR","ygiV",1,1,0,1
"cytR","mqsR",1,0,0,0
"cytR","ygiT",1,1,0,1
"cytR","yggT",1,1,0,1
"cytR","xdhA",1,1,0,1
"cytR","thyA",1,0,0,0
"cytR","fucU",1,1,0,1
"cytR","fucK",1,1,0,1
"cytR","yagM",1,1,0,1
"cytR","ygcE",1,1,0,1
"cytR","yfiH",1,1,0,1
"cytR","yfiQ",1,1,0,1
"cytR","era",1,1,0,1
"cytR","acpS",1,1,1,1
"cytR","ryfC",1,0,0,0
"cytR","gcvR",1,1,0,1
"cytR","ypfJ",1,1,1,1
"cytR","yffO",1,0,0,0
"cytR","yffL",1,1,0,1
"cytR","cysW",1,0,0,0
"cytR","menB",1,1,0,1
"cytR","napF",1,1,0,1
"cytR","ccmE",1,1,0,1
"cytR","gatB",1,1,0,1
"cytR","dnaQ",1,1,0,1
"cytR","yedZ",1,0,0,0
"cytR","metI",1,1,0,1
"cytR","fliZ",1,1,0,1
"cytR","sdiA",1,1,0,1
"cytR","yebB",1,1,0,1
"cytR","ruvA",1,1,0,1
"cytR","manY",1,1,0,1
"cytR","yeaO",1,1,0,1
"cytR","yeaN",1,0,0,0
"cytR","yeaM",1,1,0,1
"cytR","ynjE",1,1,0,1
"cytR","ydjX",1,1,0,1
"cytR","xthA",1,1,0,1
"cytR","rplT",1,0,0,0
"cytR","yaeT",1,1,0,1
"cytR","sodC",1,1,0,1
"cytR","lsrB",1,1,0,1
"cytR","yddJ",1,0,0,0
"cytR","yncB",1,1,0,1
"cytR","tehA",1,0,0,0
"cytR","ydcK",1,1,0,1
"cytR","ydcH",1,1,0,1
"cytR","ydcJ",1,0,0,0
"cytR","paaB",1,1,1,1
"cytR","paaA",1,1,1,1
"cytR","tynA",1,1,1,1
"cytR","feaR",1,1,0,1
"cytR","yadB",1,1,0,1
"lrp","yjbT",1,1,0,1
"lrp","acpH",1,0,0,0
"lrp","fsaB",1,1,0,1
"lrp","trxB",1,1,1,1
"lrp","cydD",1,1,0,1
"lrp","yihQ",1,0,0,0
"lrp","caiA",1,1,0,1
"lrp","fadA",1,0,0,0
"lrp","aslB",1,1,0,1
"lrp","proM",1,1,0,1
"lrp","rho",1,1,0,1
"lrp","trxA",1,1,0,1
"lrp","rhlB",1,1,0,1
"lrp","rep",1,1,0,1
"lrp","ilvY",1,1,0,1
"lrp","iraP",1,1,0,1
"lrp","dgoT",1,1,0,1
"lrp","glvC",1,0,0,0
"lrp","artQ",1,1,0,1
"lrp","grxA",1,1,0,1
"lrp","yhjR",1,0,0,0
"lrp","yhjG",1,1,0,1
"lrp","ybjL",1,1,0,1
"lrp","mhpF",1,1,0,1
"lrp","yhiD",1,1,0,1
"lrp","yhiN",1,0,0,0
"lrp","ybjH",1,0,0,0
"lrp","ybjG",1,1,0,1
"lrp","murF",1,0,0,0
"lrp","deoR",1,1,0,1
"lrp","gntK",1,0,0,0
"lrp","yhfT",1,1,0,1
"lrp","ybiV",1,1,0,1
"lrp","mreB",1,0,0,0
"lrp","yhcF",1,1,0,1
"lrp","yhcD",1,0,0,0
"lrp","ybiR",1,1,0,1
"lrp","rhtA",1,1,0,1
"lrp","yhaH",1,1,0,1
"lrp","rpoD",1,0,0,0
"lrp","ttdT",1,0,0,0
"lrp","parC",1,1,0,1
"lrp","rhlE",1,1,0,1
"lrp","ygeO",1,0,0,0
"lrp","cysN",1,1,0,1
"lrp","ypjJ",1,1,0,1
"lrp","ykgN",1,1,0,1
"lrp","modB",1,1,0,1
"lrp","yfiH",1,1,0,1
"lrp","yfgJ",1,1,0,1
"lrp","yfgC",1,1,0,1
"lrp","focB",1,1,0,1
"lrp","yffQ",1,1,0,1
"lrp","eutL",1,1,0,1
"lrp","gltX",1,1,0,1
"lrp","yfeC",1,0,0,0
"lrp","yfeA",1,0,0,0
"lrp","mntH",1,0,0,0
"lrp","dsdC",1,1,1,1
"lrp","pawZ",1,1,0,1
"lrp","yfdR",1,0,0,0
"lrp","yfcV",1,1,0,1
"lrp","yfcU",1,0,0,0
"lrp","cvpA",1,0,0,0
"lrp","hisP",1,1,0,1
"lrp","yfcI",1,1,0,1
"lrp","yfcH",1,1,0,1
"lrp","folX",1,1,0,1
"lrp","sucB",1,1,0,1
"lrp","yafL",1,1,0,1
"lrp","ccmH",1,1,0,1
"lrp","rplY",1,0,0,0
"lrp","yejH",1,1,1,1
"lrp","rtn",1,1,0,1
"lrp","yeiG",1,1,0,1
"lrp","yohF",1,0,0,0
"lrp","yohD",1,0,0,0
"lrp","yehL",1,1,0,1
"lrp","rcnR",1,1,0,1
"lrp","ogrK",1,0,0,0
"lrp","mdtC",1,1,0,1
"lrp","mdtB",1,1,0,1
"lrp","mdtA",1,0,0,0
"lrp","ryeD",1,0,0,0
"lrp","yegJ",1,1,0,1
"lrp","alkA",1,1,0,1
"lrp","wcaB",1,1,0,1
"lrp","rfbX",1,1,0,1
"lrp","rfc",1,1,0,1
"lrp","hisH",1,1,0,1
"lrp","sbmC",1,1,0,1
"lrp","shiA",1,1,0,1
"lrp","yeeJ",1,1,0,1
"lrp","potE",1,0,0,0
"lrp","yecF",1,1,0,1
"lrp","ybfG",1,1,0,1
"lrp","yaeB",1,1,0,1
"lrp","flhD",1,1,0,1
"lrp","aspS",1,1,1,1
"lrp","znuC",1,1,0,1
"lrp","sgrS",1,1,0,1
"lrp","exoX",1,1,0,1
"lrp","yobB",1,1,0,1
"lrp","yaeP",1,1,0,1
"lrp","prc",1,0,0,0
"lrp","htpX",1,1,0,1
"lrp","mgrB",1,1,0,1
"lrp","yoaC",1,1,0,1
"lrp","yeaL",1,0,0,0
"lrp","ydjN",1,1,0,1
"lrp","ydiY",1,0,0,0
"lrp","arpB",1,1,1,1
"lrp","thrS",1,1,0,1
"lrp","rplT",1,1,0,1
"lrp","pheT",1,1,0,1
"lrp","ihfA",1,0,0,0
"lrp","mdtK",1,1,0,1
"lrp","nemA",1,1,0,1
"lrp","pyrH",1,1,0,1
"lrp","ydhM",1,1,0,1
"lrp","ydhF",1,1,0,1
"lrp","sodC",1,1,0,1
"lrp","rstB",1,1,0,1
"lrp","rstA",1,0,0,0
"lrp","hscC",1,0,0,0
"lrp","ynfC",1,1,0,1
"lrp","intQ",1,1,0,1
"lrp","insD",1,1,0,1
"lrp","dicC",1,1,0,1
"lrp","yadS",1,1,0,1
"lrp","gadB",1,1,0,1
"lrp","yddL",1,1,0,1
"lrp","mrdA",1,1,0,1
"lrp","fhuC",1,1,0,1
"lrp","yncD",1,1,0,1
"lrp","ydcZ",1,0,0,0
"lrp","yncK",1,1,0,1
"lrp","hrpA",1,1,1,1
"lrp","dksA",1,1,0,1
"lrp","ylbE",1,0,0,0
"lrp","ybbL",1,1,0,1
"lrp","ybbJ",1,1,0,1
"lrp","hha",1,0,0,0
"lrp","yjtD",1,1,0,1
"lrp","radA",1,1,0,1
"lrp","yjhC",1,1,0,1
"lrp","treB",1,0,0,0
"lrp","ytfF",1,1,0,1
"lrp","yajO",1,1,0,1
"lrp","rpiB",1,0,0,0
"lrp","yjcO",1,1,0,1
"lrp","gltP",1,1,0,1
"cpxR","cpxA",1,1,1,1
"cpxR","yihY",1,1,0,1
"cpxR","yihU",1,1,0,1
"cpxR","yihT",1,1,0,1
"cpxR","yihQ",1,1,0,1
"cpxR","yihP",1,1,0,1
"cpxR","yihO",1,1,0,1
"cpxR","ompL",1,1,0,1
"cpxR","ykiA",1,1,0,1
"cpxR","yihN",1,1,0,1
"cpxR","yihM",1,1,1,1
"cpxR","yihL",1,1,0,1
"cpxR","typA",1,1,1,1
"cpxR","glnA",1,1,1,1
"cpxR","glnL",1,1,1,1
"cpxR","glnG",1,1,1,1
"cpxR","fadB",1,1,0,1
"cpxR","yaiA",1,1,0,1
"cpxR","caiA",1,0,0,0
"cpxR","fadA",1,1,0,1
"cpxR","fre",1,1,0,1
"cpxR","ubiD",1,1,0,1
"cpxR","tatD",1,1,0,1
"cpxR","tatC",1,1,0,1
"cpxR","tatB",1,0,0,0
"cpxR","ubiB",1,1,1,1
"cpxR","yigA",1,1,0,1
"cpxR","aslA",1,1,0,1
"cpxR","aslB",1,1,0,1
"cpxR","proM",1,1,0,1
"cpxR","hisR",1,1,0,1
"cpxR","argX",1,1,0,1
"cpxR","wzyE",1,1,0,1
"cpxR","yifN",1,0,0,0
"cpxR","iraP",1,0,0,0
"cpxR","ilvD",1,1,0,1
"cpxR","ilvE",1,1,0,1
"cpxR","ilvM",1,1,1,1
"cpxR","ilvG",1,1,0,1
"cpxR","ddlA",1,1,1,1
"cpxR","rrsC",1,1,1,1
"cpxR","yieP",1,1,0,1
"cpxR","hsrA",1,1,0,1
"cpxR","rbsR",1,1,1,1
"cpxR","rbsK",1,1,0,1
"cpxR","rbsB",1,1,1,1
"cpxR","yaiZ",1,1,1,1
"cpxR","viaA",1,0,0,0
"cpxR","yieK",1,0,0,0
"cpxR","mnmE",1,1,0,1
"cpxR","yidC",1,1,0,1
"cpxR","recF",1,1,0,1
"cpxR","yidB",1,1,0,1
"cpxR","ivbL",1,1,0,1
"cpxR","rpoZ",1,1,0,1
"cpxR","dinD",1,1,0,1
"cpxR","rfaB",1,1,0,1
"cpxR","rfaD",1,1,0,1
"cpxR","sgbE",1,1,0,1
"cpxR","yaiX",1,0,0,0
"cpxR","yiaL",1,1,0,1
"cpxR","avtA",1,1,0,1
"cpxR","yiaB",1,1,0,1
"cpxR","glyQ",1,1,0,1
"cpxR","glyS",1,1,1,1
"cpxR","sokA",1,1,0,1
"cpxR","insK",1,1,0,1
"cpxR","mokA",1,1,0,1
"cpxR","yhjR",1,1,0,1
"cpxR","bcsZ",1,1,1,1
"cpxR","yhjK",1,1,0,1
"cpxR","mhpT",1,1,0,1
"cpxR","dctA",1,1,0,1
"cpxR","yhjJ",1,1,0,1
"cpxR","kdgK",1,1,0,1
"cpxR","mhpF",1,1,0,1
"cpxR","yhiD",1,1,0,1
"cpxR","dctR",1,1,0,1
"cpxR","yhiS",1,1,0,1
"cpxR","arsC",1,1,0,1
"cpxR","arsB",1,1,0,1
"cpxR","arsR",1,0,0,0
"cpxR","dinQ",1,1,0,1
"cpxR","mhpD",1,1,0,1
"cpxR","gor",1,0,0,0
"cpxR","yhiP",1,1,0,1
"cpxR","uspA",1,1,0,1
"cpxR","uspB",1,1,0,1
"cpxR","pitA",1,1,0,1
"cpxR","yhiN",1,1,0,1
"cpxR","yhiM",1,1,0,1
"cpxR","mhpC",1,1,0,1
"cpxR","yhiL",1,1,0,1
"cpxR","rbbA",1,1,0,1
"cpxR","yhhJ",1,1,1,1
"cpxR","yrhC",1,1,0,1
"cpxR","rhsB",1,1,0,1
"cpxR","acpT",1,1,1,1
"cpxR","yhhT",1,1,0,1
"cpxR","yhhQ",1,1,0,1
"cpxR","mhpA",1,1,1,1
"cpxR","sirA",1,1,0,1
"cpxR","yhhN",1,1,0,1
"cpxR","yhhM",1,1,0,1
"cpxR","ugpC",1,1,0,1
"cpxR","yhhA",1,1,0,1
"cpxR","ggt",1,1,0,1
"cpxR","yrhD",1,1,1,1
"cpxR","yrhA",1,1,0,1
"cpxR","gntR",1,1,0,1
"cpxR","gntK",1,1,0,1
"cpxR","gntU",1,1,0,1
"cpxR","lacY",1,1,0,1
"cpxR","feoB",1,0,0,0
"cpxR","feoA",1,0,0,0
"cpxR","yrfG",1,1,0,1
"cpxR","yrfF",1,1,1,1
"cpxR","mrcA",1,1,0,1
"cpxR","dam",1,1,0,1
"cpxR","rpe",1,1,0,1
"cpxR","cynR",1,1,0,1
"cpxR","yhfW",1,1,0,1
"cpxR","php",1,1,0,1
"cpxR","yhfU",1,1,0,1
"cpxR","yhfT",1,1,0,1
"cpxR","yhfS",1,1,0,1
"cpxR","frlD",1,1,1,1
"cpxR","codB",1,0,0,0
"cpxR","rpsJ",1,1,0,1
"cpxR","def",1,1,0,1
"cpxR","acrE",1,1,0,1
"cpxR","fis",1,1,0,1
"cpxR","carB",1,1,0,1
"cpxR","mreB",1,1,0,1
"cpxR","yahJ",1,1,0,1
"cpxR","yhcC",1,1,0,1
"cpxR","lptB",1,1,0,1
"cpxR","yahD",1,1,0,1
"cpxR","kdsC",1,1,0,1
"cpxR","yrbG",1,1,0,1
"cpxR","yhbY",1,1,0,1
"cpxR","yhbS",1,0,0,0
"cpxR","diaA",1,1,0,1
"cpxR","yraN",1,1,0,1
"cpxR","ykgE",1,1,0,1
"cpxR","alx",1,1,0,1
"cpxR","psrN",1,1,0,1
"cpxR","ygjR",1,1,0,1
"cpxR","ygjP",1,1,0,1
"cpxR","rpsU",1,1,0,1
"cpxR","yqiB",1,1,1,1
"cpxR","ygiW",1,0,0,0
"cpxR","ykgO",1,1,0,1
"cpxR","yqgA",1,1,0,1
"cpxR","speC",1,1,0,1
"cpxR","mltC",1,1,0,1
"cpxR","yggX",1,1,0,1
"cpxR","mutY",1,1,0,1
"cpxR","yqgD",1,1,1,1
"cpxR","scpA",1,1,0,1
"cpxR","ygfJ",1,0,0,0
"cpxR","yqeC",1,1,0,1
"cpxR","pbl",1,1,1,1
"cpxR","ygeH",1,1,0,1
"cpxR","yqeJ",1,1,0,1
"cpxR","yqeI",1,1,0,1
"cpxR","ptsP",1,1,0,1
"cpxR","thyA",1,1,1,1
"cpxR","pyrG",1,0,0,0
"cpxR","ygcF",1,1,1,1
"cpxR","ygbN",1,0,0,0
"cpxR","ygbL",1,0,0,0
"cpxR","ygbJ",1,0,0,0
"cpxR","srlA",1,0,0,0
"cpxR","yagE",1,0,0,0
"cpxR","ygaW",1,1,0,1
"cpxR","yfgB",1,0,0,0
"cpxR","yfgA",1,1,0,1
"cpxR","yfgC",1,0,0,0
"cpxR","gcvR",1,1,0,1
"cpxR","ypfJ",1,0,0,0
"cpxR","ypfM",1,1,0,1
"cpxR","acrD",1,1,0,1
"cpxR","yffL",1,1,0,1
"cpxR","yfeY",1,1,0,1
"cpxR","yfdY",1,0,0,0
"cpxR","yfdT",1,0,0,0
"cpxR","yfdP",1,1,0,1
"cpxR","crl",1,1,0,1
"cpxR","yfdN",1,1,0,1
"cpxR","yfdL",1,0,0,0
"cpxR","yfdK",1,0,0,0
"cpxR","argW",1,1,0,1
"cpxR","yfcV",1,0,0,0
"cpxR","dedA",1,1,0,1
"cpxR","yfbR",1,1,0,1
"cpxR","yfbB",1,1,0,1
"cpxR","menB",1,1,0,1
"cpxR","arnB",1,1,0,1
"cpxR","ypaA",1,1,0,1
"cpxR","yafL",1,1,0,1
"cpxR","napF",1,1,0,1
"cpxR","ccmF",1,1,0,1
"cpxR","ccmG",1,1,0,1
"cpxR","bcr",1,1,0,1
"cpxR","lpcA",1,0,0,0
"cpxR","yejA",1,1,0,1
"cpxR","setB",1,1,0,1
"cpxR","yeiI",1,1,0,1
"cpxR","mglB",1,1,0,1
"cpxR","yohJ",1,1,0,1
"cpxR","pbpG",1,0,0,0
"cpxR","yehU",1,0,0,0
"cpxR","yehP",1,1,1,1
"cpxR","mrp",1,1,0,1
"cpxR","yegU",1,1,0,1
"cpxR","gatC",1,0,0,0
"cpxR","gatR",1,1,0,1
"cpxR","yegQ",1,0,0,0
"cpxR","rnhA",1,1,0,1
"cpxR","mdtD",1,1,0,1
"cpxR","yegD",1,0,0,0
"cpxR","wza",1,0,0,0
"cpxR","rfbX",1,0,0,0
"cpxR","yeeU",1,1,0,1
"cpxR","isrC",1,1,1,1
"cpxR","yedI",1,1,0,1
"cpxR","yedQ",1,1,0,1
"cpxR","rrsH",1,1,0,1
"cpxR","yedP",1,0,0,0
"cpxR","fliN",1,0,0,0
"cpxR","fliL",1,0,0,0
"cpxR","fliG",1,1,0,1
"cpxR","metI",1,1,0,1
"cpxR","fliC",1,0,0,0
"cpxR","fliZ",1,0,0,0
"cpxR","sdiA",1,1,0,1
"cpxR","yecR",1,1,0,1
"cpxR","motB",1,0,0,0
"cpxR","tar",1,0,0,0
"cpxR","yebY",1,1,0,1
"cpxR","rrmA",1,0,0,0
"cpxR","manY",1,0,0,0
"cpxR","sdaA",1,1,0,1
"cpxR","yoaC",1,0,0,0
"cpxR","yaeR",1,1,0,1
"cpxR","yeaC",1,0,0,0
"cpxR","ydjJ",1,1,0,1
"cpxR","ydjI",1,1,0,1
"cpxR","ydjH",1,0,0,0
"cpxR","ydjG",1,0,0,0
"cpxR","ynjI",1,1,0,1
"cpxR","ynjH",1,1,0,1
"cpxR","ynjE",1,1,0,1
"cpxR","ynjB",1,0,0,0
"cpxR","xthA",1,1,0,1
"cpxR","astA",1,0,0,0
"cpxR","ves",1,1,0,1
"cpxR","cho",1,1,0,1
"cpxR","osmE",1,0,0,0
"cpxR","chbB",1,1,0,1
"cpxR","chbC",1,0,0,0
"cpxR","fabZ",1,1,0,1
"cpxR","chbR",1,1,0,1
"cpxR","yaeT",1,1,0,1
"cpxR","ydiR",1,0,0,0
"cpxR","ydiF",1,1,0,1
"cpxR","aroD",1,1,0,1
"cpxR","ydgU",1,1,0,1
"cpxR","ynfD",1,1,0,1
"cpxR","ynfC",1,0,0,0
"cpxR","yaeH",1,1,0,1
"cpxR","ydfX",1,1,0,1
"cpxR","essQ",1,0,0,0
"cpxR","yddB",1,1,1,1
"cpxR","pqqL",1,1,1,1
"cpxR","ddpB",1,1,0,1
"cpxR","fdnI",1,1,0,1
"cpxR","tehA",1,1,0,1
"cpxR","ydcK",1,0,0,0
"cpxR","hokB",1,0,0,0
"cpxR","paaI",1,1,0,1
"cpxR","paaB",1,1,0,1
